customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST102633,FEMALE,0.0,10.0,yes,DSL,One year,116.42,1292.03,Bank transfer,yes
CUST109802,FEMALE,0.0,20.0,Yes,No,Two year,93.94,1597.88,Credit card,no
CUST105633,Male,,53.0,Yes,No,One year,94.68,5222.98,Mailed check,No
CUST109096,Female,,11.0,Yes,,Two year,109.46,1201.22,Credit card,NO
CUST105922,Male,0.0,15.0,No,,Month-to-month,91.43,1467.42,Bank transfer,Yes
CUST108965,Female,0.0,16.0,No,Fiber optic,Month-to-month,63.3,1132.96,Mailed check,no
CUST102434,,1.0,71.0,yes,Fiber optic,Month-to-month,82.71,4910.58,Electronic check,no
CUST108440,FEMALE,0.0,66.0,,DSL,Month-to-month,111.51,8196.26,Mailed check,No
CUST107033,Male,0.0,13.0,yes,Fiber optic,month-to-month,42.06,549.76,,No
CUST107243,male,0.0,57.0,No,No,month-to-month,29.05,1630.53,,No
CUST108852,Male,0.0,62.0,,dsl,Two year,52.33,3604.65,,No
CUST104520,Male,1.0,60.0,yes,DSL,Two year,48.41,2928.47,Bank transfer,No
CUST105587,Female,1.0,59.0,Yes,Fiber optic,Month-to-month,71.2,4591.73,,Yes
CUST103545,FEMALE,,39.0,Yes,DSL,month-to-month,46.24,1882.62,,Yes
CUST109020,male,0.0,13.0,,dsl,One year,35.56,375.0,Electronic check,Yes
CUST106240,Female,1.0,59.0,,No,month-to-month,96.63,5491.25,,No
CUST108982,male,0.0,34.0,Yes,,One year,63.04,2031.71,Mailed check,Yes
CUST105531,Female,1.0,11.0,No,Fiber optic,month-to-month,51.0,524.97,Mailed check,NO
CUST105444,male,0.0,2.0,No,,Two year,33.89,76.94,Electronic check,No
CUST100517,Male,0.0,45.0,,DSL,month-to-month,64.08,3347.16,Mailed check,no
CUST107423,male,0.0,11.0,yes,Fiber optic,One year,97.49,859.9,Electronic check,Yes
CUST107143,Male,,34.0,Yes,,month-to-month,99.87,3665.16,,Yes
CUST109264,Male,1.0,10.0,yes,Fiber optic,Month-to-month,34.21,300.17,Mailed check,Yes
CUST108248,FEMALE,,70.0,,,month-to-month,21.62,1609.17,,Yes
CUST101415,,0.0,5.0,yes,Fiber optic,Two year,28.19,144.41,Mailed check,Yes
CUST104664,Male,,37.0,Yes,,month-to-month,82.86,2911.75,Bank transfer,Yes
CUST104456,FEMALE,,22.0,yes,DSL,month-to-month,59.12,1473.75,,No
CUST102761,FEMALE,1.0,40.0,Yes,,month-to-month,75.33,2752.44,,Yes
CUST105911,male,1.0,45.0,yes,,One year,43.31,1933.73,Credit card,no
CUST104855,FEMALE,,43.0,,Fiber optic,month-to-month,119.95,6100.15,,no
CUST109037,male,,26.0,No,DSL,Month-to-month,83.41,2266.98,,no
CUST100127,,1.0,25.0,,No,month-to-month,26.02,750.55,Electronic check,No
CUST103474,Male,1.0,54.0,No,DSL,Month-to-month,99.5,4572.09,Electronic check,no
CUST108873,,,25.0,Yes,,Month-to-month,48.49,1047.64,,no
CUST104310,male,1.0,69.0,Yes,,Month-to-month,78.33,5337.6,,Yes
CUST102438,Female,,7.0,yes,,Two year,97.68,650.55,Electronic check,Yes
CUST103765,male,,33.0,,Fiber optic,One year,91.15,3363.84,,No
CUST107429,Female,1.0,10.0,Yes,dsl,Two year,32.51,335.94,,NO
CUST109496,Female,0.0,38.0,yes,No,Month-to-month,88.46,2792.34,Credit card,no
CUST106081,,1.0,6.0,No,dsl,Month-to-month,76.28,500.15,Credit card,yes
CUST106472,Male,0.0,20.0,No,dsl,Month-to-month,44.59,809.26,Mailed check,No
CUST109966,FEMALE,0.0,17.0,Yes,Fiber optic,Two year,26.94,437.08,Electronic check,No
CUST101473,FEMALE,0.0,42.0,No,DSL,Two year,71.25,3181.63,Electronic check,No
CUST104821,male,,1.0,No,No,Two year,113.31,106.53,,yes
CUST107195,FEMALE,0.0,48.0,,DSL,month-to-month,65.51,2634.5,,No
CUST103560,,1.0,5.0,,dsl,month-to-month,97.67,459.47,,yes
CUST103951,Male,0.0,49.0,Yes,DSL,Two year,45.56,2177.15,Mailed check,no
CUST100049,,0.0,55.0,Yes,,One year,62.64,2995.95,Mailed check,No
CUST105437,FEMALE,,72.0,Yes,No,Month-to-month,57.19,4187.83,Credit card,No
CUST109189,FEMALE,0.0,34.0,Yes,,month-to-month,118.5,4101.16,Credit card,No
CUST100887,male,0.0,45.0,yes,dsl,Two year,64.03,2446.75,,Yes
CUST106043,FEMALE,1.0,4.0,yes,DSL,Two year,58.08,245.03,Electronic check,NO
CUST102616,Male,1.0,18.0,,No,month-to-month,90.84,1719.47,Mailed check,Yes
CUST100516,,1.0,40.0,,,Month-to-month,93.5,4069.56,,no
CUST103168,Male,,48.0,No,Fiber optic,month-to-month,30.57,1512.24,Electronic check,no
CUST102949,Female,,19.0,No,,Two year,61.53,949.43,Credit card,No
CUST101424,male,0.0,3.0,,DSL,month-to-month,31.66,83.11,Credit card,yes
CUST100139,male,,4.0,Yes,DSL,month-to-month,91.68,411.26,Mailed check,No
CUST101924,,0.0,54.0,yes,,One year,,,Credit card,no
CUST102378,,0.0,35.0,No,Fiber optic,Two year,58.39,1810.92,Electronic check,Yes
CUST103197,Male,0.0,39.0,,DSL,month-to-month,93.05,2961.04,,Yes
CUST105131,male,,34.0,,dsl,Two year,77.91,3150.19,Electronic check,No
CUST100112,FEMALE,,32.0,,dsl,Two year,115.6,4153.74,Electronic check,no
CUST104559,Male,,54.0,yes,No,Two year,59.6,2966.27,,no
CUST104595,FEMALE,1.0,42.0,No,Fiber optic,Two year,56.27,2173.53,Credit card,No
CUST107589,Male,,53.0,,No,Month-to-month,82.76,5016.21,Bank transfer,Yes
CUST103250,Male,1.0,16.0,yes,DSL,Month-to-month,105.34,1825.49,Credit card,no
CUST104690,,,8.0,Yes,DSL,Two year,47.96,440.07,,yes
CUST107750,male,,29.0,No,DSL,month-to-month,109.51,3633.23,Mailed check,No
CUST108081,Female,0.0,39.0,No,Fiber optic,month-to-month,20.79,808.55,Mailed check,Yes
CUST104546,male,1.0,21.0,No,,Month-to-month,33.22,597.14,Electronic check,no
CUST107093,,1.0,21.0,No,dsl,Two year,64.95,1618.74,Mailed check,Yes
CUST103277,,,61.0,Yes,Fiber optic,Month-to-month,50.28,3315.3,Bank transfer,No
CUST108459,,0.0,18.0,No,No,Month-to-month,67.42,1024.0,Credit card,no
CUST103399,male,1.0,44.0,yes,Fiber optic,One year,29.96,1242.76,Electronic check,Yes
CUST104068,Female,1.0,40.0,No,No,Month-to-month,89.99,3021.25,Bank transfer,No
CUST104408,Female,,51.0,Yes,dsl,Month-to-month,46.46,2019.19,Bank transfer,No
CUST106405,,1.0,16.0,No,dsl,Two year,74.2,1193.75,Mailed check,Yes
CUST108760,FEMALE,0.0,11.0,Yes,DSL,Month-to-month,22.04,233.9,Bank transfer,No
CUST107677,Female,,41.0,Yes,No,One year,99.18,3901.09,Electronic check,Yes
CUST103222,Female,,71.0,No,No,Two year,102.05,7500.8,Electronic check,No
CUST108373,FEMALE,,7.0,No,,month-to-month,98.12,781.93,Bank transfer,yes
CUST100451,FEMALE,0.0,42.0,No,Fiber optic,month-to-month,72.29,2821.38,Bank transfer,Yes
CUST103731,FEMALE,1.0,35.0,yes,dsl,Two year,72.8,2851.27,Credit card,no
CUST109133,,1.0,35.0,yes,dsl,month-to-month,36.42,1122.87,Bank transfer,No
CUST104986,male,1.0,31.0,yes,DSL,Two year,45.22,1494.93,,no
CUST103663,male,1.0,37.0,Yes,dsl,Two year,75.05,2440.77,Mailed check,no
CUST102763,male,,16.0,yes,No,Two year,68.94,1165.29,Bank transfer,Yes
CUST100658,FEMALE,,72.0,,,Month-to-month,93.49,6799.43,Bank transfer,Yes
CUST109812,Male,0.0,19.0,No,No,One year,54.49,1045.0,,no
CUST107985,,,9.0,No,No,One year,118.2,914.68,Mailed check,Yes
CUST104620,Male,1.0,71.0,No,DSL,Two year,69.56,4884.83,,Yes
CUST100999,Male,0.0,8.0,,,Two year,45.68,306.01,,NO
CUST100389,male,0.0,55.0,,No,Two year,50.5,2586.6,,No
CUST103407,Female,,7.0,,DSL,Month-to-month,110.93,732.74,Credit card,yes
CUST101476,,1.0,51.0,No,No,Month-to-month,70.31,3602.43,Electronic check,Yes
CUST102240,male,0.0,70.0,yes,Fiber optic,month-to-month,116.32,7150.11,Bank transfer,Yes
CUST102386,,1.0,18.0,Yes,No,month-to-month,63.02,941.17,Credit card,No
CUST109323,,,6.0,No,dsl,Month-to-month,81.79,448.95,Credit card,No
CUST100992,Female,0.0,16.0,No,,One year,,,Credit card,No
CUST104997,male,1.0,4.0,Yes,dsl,Two year,22.9,100.62,Electronic check,NO
CUST103922,FEMALE,,69.0,Yes,Fiber optic,month-to-month,87.67,5484.53,,Yes
CUST102972,,1.0,0.0,,Fiber optic,Month-to-month,86.08,68.88,Electronic check,NO
CUST103386,Male,1.0,16.0,No,No,month-to-month,,,,No
CUST108791,Male,1.0,32.0,Yes,No,Month-to-month,37.75,1122.76,Electronic check,Yes
CUST109482,male,1.0,15.0,,No,month-to-month,54.14,700.61,Mailed check,Yes
CUST107810,male,1.0,50.0,No,Fiber optic,One year,70.64,3390.37,,No
CUST104769,Male,0.0,61.0,yes,Fiber optic,month-to-month,51.19,3506.25,Credit card,Yes
CUST101293,,0.0,16.0,Yes,No,month-to-month,51.15,705.93,Bank transfer,No
CUST101824,male,,23.0,,Fiber optic,Month-to-month,99.63,2247.54,Bank transfer,No
CUST102873,FEMALE,0.0,27.0,,dsl,month-to-month,,,Electronic check,No
CUST104173,Female,0.0,67.0,yes,,month-to-month,33.03,2445.49,Mailed check,Yes
CUST102535,Female,,28.0,No,dsl,month-to-month,118.43,2753.31,,Yes
CUST109316,FEMALE,0.0,36.0,No,No,Two year,65.67,2677.74,Bank transfer,No
CUST101907,Male,1.0,39.0,Yes,dsl,One year,83.95,3913.55,,Yes
CUST100042,male,1.0,20.0,Yes,dsl,Two year,97.72,2101.06,,no
CUST109683,Male,1.0,12.0,,dsl,month-to-month,67.14,919.0,Bank transfer,No
CUST100368,male,1.0,22.0,yes,No,One year,79.94,1780.49,,No
CUST106033,Female,1.0,19.0,yes,No,month-to-month,76.3,1208.88,,no
CUST101151,FEMALE,0.0,19.0,,No,Two year,25.8,402.08,,no
CUST108066,FEMALE,,7.0,Yes,,One year,31.71,262.11,Mailed check,No
CUST106624,,0.0,24.0,yes,,One year,,,Credit card,Yes
CUST106914,FEMALE,1.0,26.0,yes,dsl,One year,20.93,491.33,Electronic check,No
CUST109447,Female,1.0,35.0,No,No,Month-to-month,89.84,2577.0,Mailed check,Yes
CUST107825,FEMALE,0.0,12.0,yes,No,One year,65.73,776.57,,No
CUST104160,,,7.0,yes,Fiber optic,Month-to-month,113.66,703.55,Bank transfer,NO
CUST104287,Female,0.0,43.0,,DSL,Month-to-month,86.45,3581.1,Credit card,Yes
CUST108089,Female,0.0,65.0,yes,dsl,Two year,91.03,4788.71,,no
CUST109366,Female,,3.0,,Fiber optic,One year,85.8,262.52,Mailed check,No
CUST100174,Female,,53.0,,dsl,Month-to-month,45.43,2404.23,,No
CUST101903,,0.0,55.0,Yes,DSL,Two year,25.0,1104.6,,no
CUST101099,FEMALE,1.0,46.0,,No,One year,66.21,2545.81,Mailed check,no
CUST108315,FEMALE,0.0,21.0,Yes,Fiber optic,Month-to-month,67.88,1291.33,,no
CUST103408,male,,48.0,Yes,No,Two year,101.01,5740.59,Mailed check,No
CUST101538,male,1.0,59.0,,dsl,Two year,77.98,4379.19,Mailed check,No
CUST102292,,0.0,71.0,Yes,Fiber optic,month-to-month,68.07,3914.52,,No
CUST109487,Female,1.0,59.0,Yes,,Two year,58.21,3156.77,Bank transfer,No
CUST101363,male,0.0,4.0,yes,,One year,76.53,262.13,,yes
CUST107261,FEMALE,1.0,67.0,Yes,DSL,Month-to-month,112.76,7702.03,Bank transfer,Yes
CUST109237,,1.0,37.0,,No,Two year,73.08,2911.34,Bank transfer,no
CUST105260,Male,,14.0,No,No,Month-to-month,91.39,1267.76,Credit card,Yes
CUST107092,Male,,14.0,Yes,Fiber optic,Two year,52.91,665.58,,Yes
CUST107338,male,0.0,57.0,yes,No,Month-to-month,89.6,5911.39,Electronic check,Yes
CUST100680,,1.0,20.0,No,Fiber optic,month-to-month,25.44,601.6,Mailed check,No
CUST109502,FEMALE,1.0,9.0,yes,DSL,One year,57.93,548.85,Mailed check,Yes
CUST107957,Male,0.0,16.0,Yes,DSL,One year,23.12,423.26,Bank transfer,no
CUST103664,male,1.0,28.0,,Fiber optic,Month-to-month,88.73,2214.28,Mailed check,no
CUST101661,,,50.0,Yes,No,One year,90.52,4000.86,Credit card,No
CUST100508,male,0.0,8.0,yes,DSL,Month-to-month,110.38,893.17,Mailed check,yes
CUST100166,Male,0.0,31.0,No,No,month-to-month,114.28,3925.4,Bank transfer,no
CUST105497,FEMALE,0.0,19.0,yes,dsl,month-to-month,102.72,1575.62,Mailed check,no
CUST108462,Male,1.0,29.0,Yes,DSL,Month-to-month,67.17,2122.2,Electronic check,no
CUST101006,FEMALE,1.0,24.0,Yes,dsl,Two year,96.45,1947.34,,no
CUST108515,Female,0.0,26.0,,DSL,One year,112.86,2929.11,Bank transfer,No
CUST101914,male,,68.0,yes,Fiber optic,Month-to-month,95.38,7661.48,Credit card,no
CUST103494,,1.0,21.0,,,One year,85.77,1621.91,Electronic check,no
CUST109827,Female,0.0,31.0,Yes,No,Month-to-month,58.73,1780.97,Credit card,Yes
CUST109944,,0.0,72.0,Yes,No,month-to-month,,,Credit card,no
CUST106711,Female,,59.0,No,DSL,Month-to-month,106.01,6379.55,Bank transfer,Yes
CUST104990,,,10.0,,Fiber optic,Two year,36.41,377.46,,yes
CUST102536,Male,0.0,23.0,Yes,Fiber optic,month-to-month,46.01,1182.16,Bank transfer,Yes
CUST101104,FEMALE,0.0,40.0,No,DSL,Month-to-month,32.98,1329.53,Bank transfer,No
CUST103875,Male,,58.0,Yes,No,One year,60.58,3196.32,Electronic check,No
CUST107823,FEMALE,0.0,31.0,,No,Two year,54.07,1911.87,,Yes
CUST101752,Female,1.0,27.0,,,One year,55.5,1532.52,Bank transfer,Yes
CUST105310,male,1.0,52.0,yes,dsl,Two year,52.22,3054.53,Electronic check,Yes
CUST105952,,1.0,17.0,,Fiber optic,One year,116.89,2159.65,,no
CUST107252,Female,,67.0,,No,Two year,55.83,3877.53,Bank transfer,Yes
CUST102916,Male,,22.0,,Fiber optic,month-to-month,21.67,519.42,Bank transfer,No
CUST108289,male,0.0,34.0,Yes,No,month-to-month,27.1,803.69,Credit card,no
CUST105754,Female,1.0,67.0,yes,Fiber optic,Month-to-month,34.07,2730.39,Bank transfer,no
CUST100152,,,1.0,Yes,No,Two year,72.52,81.85,Mailed check,NO
CUST108000,,,35.0,yes,DSL,Two year,85.06,2632.15,Credit card,Yes
CUST105679,FEMALE,,52.0,,Fiber optic,One year,23.9,1104.76,Credit card,Yes
CUST103907,Female,0.0,58.0,,,Month-to-month,72.92,4507.12,Bank transfer,No
CUST109319,,1.0,19.0,yes,No,Month-to-month,82.18,1842.04,Mailed check,Yes
CUST102552,Female,,34.0,,dsl,Two year,105.12,3118.55,,No
CUST102773,FEMALE,0.0,23.0,No,No,Two year,102.15,2773.77,Electronic check,Yes
CUST106350,,1.0,35.0,No,DSL,Two year,47.85,1547.02,Credit card,no
CUST103551,male,,39.0,Yes,dsl,month-to-month,112.67,3653.39,Bank transfer,No
CUST103722,FEMALE,1.0,43.0,,Fiber optic,One year,85.36,3780.07,,no
CUST106911,Male,,5.0,yes,dsl,month-to-month,117.76,641.75,Electronic check,yes
CUST100520,,0.0,44.0,yes,DSL,month-to-month,59.71,2226.27,Credit card,no
CUST108275,male,0.0,56.0,No,dsl,One year,48.89,2818.11,Electronic check,No
CUST104538,Female,0.0,50.0,,No,One year,106.34,5747.82,Electronic check,no
CUST106175,,1.0,61.0,Yes,,Month-to-month,66.36,4280.87,,No
CUST107053,Female,,26.0,,,One year,76.87,1665.03,Mailed check,No
CUST101822,FEMALE,1.0,28.0,No,,Two year,60.91,1784.9,Bank transfer,No
CUST104086,,1.0,20.0,,DSL,month-to-month,96.32,1590.39,Mailed check,No
CUST106403,Male,1.0,29.0,,No,Month-to-month,93.8,3189.8,,no
CUST108917,Male,1.0,31.0,No,,One year,109.26,3925.78,Credit card,no
CUST108400,Male,,63.0,Yes,No,Two year,55.51,4027.54,Bank transfer,No
CUST108054,male,1.0,62.0,Yes,,Two year,82.13,4114.37,,Yes
CUST100309,male,0.0,8.0,Yes,dsl,Two year,83.29,541.68,Bank transfer,No
CUST108031,FEMALE,0.0,71.0,No,Fiber optic,One year,,,Electronic check,no
CUST106735,FEMALE,1.0,2.0,No,DSL,month-to-month,71.24,123.44,Bank transfer,No
CUST107605,,0.0,49.0,,dsl,month-to-month,45.86,2065.92,Bank transfer,Yes
CUST103599,,,54.0,,No,Month-to-month,88.68,5683.18,Credit card,no
CUST103622,male,0.0,72.0,No,Fiber optic,One year,53.37,4568.3,Electronic check,Yes
CUST103811,male,,40.0,yes,Fiber optic,Month-to-month,46.51,1846.08,Electronic check,Yes
CUST106005,Female,,43.0,No,DSL,Month-to-month,90.85,3448.29,Bank transfer,Yes
CUST103450,Male,0.0,60.0,No,No,month-to-month,62.57,3238.16,,no
CUST104591,,0.0,62.0,yes,Fiber optic,month-to-month,96.85,6841.37,Mailed check,no
CUST100205,male,1.0,64.0,Yes,DSL,Month-to-month,119.18,6775.48,Bank transfer,Yes
CUST103973,male,,58.0,No,DSL,One year,78.58,4233.79,Electronic check,Yes
CUST101135,Female,0.0,20.0,,No,One year,60.42,1075.73,Mailed check,Yes
CUST109571,FEMALE,0.0,49.0,yes,DSL,One year,112.27,4900.11,Mailed check,Yes
CUST102749,Male,1.0,20.0,,,month-to-month,72.1,1570.05,Mailed check,Yes
CUST103613,male,0.0,49.0,yes,Fiber optic,Two year,40.51,1892.6,Mailed check,no
CUST100305,,0.0,6.0,Yes,No,month-to-month,61.76,407.4,Credit card,Yes
CUST101849,FEMALE,,23.0,Yes,Fiber optic,One year,88.96,2209.6,Bank transfer,no
CUST106712,,1.0,60.0,Yes,No,Two year,63.89,3746.98,Bank transfer,No
CUST109250,Female,,40.0,yes,Fiber optic,One year,74.87,2486.73,,Yes
CUST101988,,0.0,10.0,Yes,Fiber optic,Month-to-month,107.45,1248.95,Bank transfer,NO
CUST103240,Female,0.0,20.0,,dsl,One year,,,Bank transfer,no
CUST102798,male,1.0,19.0,Yes,No,Month-to-month,85.76,1621.84,Credit card,No
CUST104515,FEMALE,0.0,64.0,No,Fiber optic,Month-to-month,46.79,3015.33,Mailed check,Yes
CUST105630,FEMALE,,22.0,No,dsl,month-to-month,69.5,1378.95,Bank transfer,Yes
CUST108024,male,0.0,20.0,Yes,DSL,Month-to-month,36.88,739.31,Electronic check,No
CUST103109,Male,,4.0,yes,No,Two year,89.79,308.15,Electronic check,NO
CUST104939,Male,,31.0,,No,Month-to-month,53.09,1921.24,Mailed check,no
CUST104059,Female,1.0,20.0,,dsl,month-to-month,51.62,933.68,,No
CUST101987,Female,0.0,25.0,Yes,Fiber optic,Month-to-month,33.34,805.9,Bank transfer,no
CUST108347,male,1.0,70.0,yes,DSL,One year,96.18,6165.45,,Yes
CUST109052,,1.0,13.0,No,DSL,Two year,108.38,1487.39,Mailed check,No
CUST106883,FEMALE,0.0,50.0,yes,dsl,month-to-month,106.1,5170.31,Electronic check,no
CUST100383,,0.0,0.0,yes,dsl,One year,60.7,70.19,Credit card,Yes
CUST105634,,1.0,28.0,,dsl,One year,46.85,1518.36,Credit card,no
CUST104307,FEMALE,1.0,28.0,,DSL,Month-to-month,65.05,2116.56,,No
CUST103388,male,0.0,26.0,No,DSL,One year,79.04,2127.08,Bank transfer,No
CUST103156,,1.0,,yes,No,Month-to-month,52.99,,,no
CUST106053,,,59.0,,,month-to-month,55.43,3529.21,Credit card,No
CUST104516,FEMALE,1.0,61.0,No,No,Month-to-month,27.44,1936.59,Credit card,no
CUST102727,,0.0,56.0,,Fiber optic,Month-to-month,112.78,5710.06,Credit card,no
CUST106596,Female,1.0,23.0,No,dsl,One year,115.46,2428.12,Mailed check,Yes
CUST108768,Female,1.0,22.0,No,,Month-to-month,96.8,1751.94,Credit card,No
CUST108858,Male,,5.0,,No,Two year,40.92,197.2,Bank transfer,NO
CUST108770,male,,43.0,yes,No,month-to-month,116.59,4099.61,Electronic check,no
CUST109389,,1.0,51.0,Yes,DSL,Two year,22.05,1263.63,Mailed check,no
CUST103832,Female,,29.0,yes,Fiber optic,One year,,,,No
CUST108879,Male,0.0,25.0,Yes,,month-to-month,34.89,974.78,Mailed check,Yes
CUST104776,Female,1.0,20.0,,,Month-to-month,59.53,1262.26,Electronic check,no
CUST104276,Female,1.0,22.0,Yes,DSL,One year,79.46,1856.16,Bank transfer,No
CUST100253,Female,1.0,41.0,Yes,DSL,month-to-month,68.94,2395.94,Electronic check,Yes
CUST106429,,1.0,20.0,,No,Two year,61.12,1045.01,Bank transfer,no
CUST109783,male,0.0,45.0,No,DSL,Two year,72.51,3133.69,Credit card,no
CUST107579,Male,,56.0,No,No,One year,33.62,1550.4,Bank transfer,no
CUST100278,Male,1.0,5.0,Yes,dsl,One year,32.91,176.58,Mailed check,Yes
CUST103252,Female,1.0,55.0,Yes,dsl,Two year,93.0,4209.1,Bank transfer,no
CUST102480,,,72.0,Yes,dsl,month-to-month,55.68,3259.43,Credit card,Yes
CUST100289,Male,0.0,30.0,No,DSL,month-to-month,104.46,3420.55,,no
CUST106338,Male,1.0,1.0,Yes,dsl,Two year,49.69,54.71,Credit card,NO
CUST103075,Female,1.0,19.0,yes,No,month-to-month,63.35,964.04,Credit card,Yes
CUST104073,Female,0.0,19.0,yes,dsl,One year,65.65,1215.38,Bank transfer,Yes
CUST107950,Male,,17.0,No,DSL,Two year,109.13,1669.01,Credit card,No
CUST106669,male,,50.0,,Fiber optic,One year,26.93,1591.09,Electronic check,No
CUST106108,Male,0.0,8.0,Yes,,Month-to-month,60.09,514.19,Mailed check,yes
CUST105089,FEMALE,,56.0,,DSL,Two year,23.3,1429.88,Electronic check,no
CUST106955,male,1.0,22.0,yes,,month-to-month,49.68,1030.01,Credit card,no
CUST108323,male,,56.0,No,,Month-to-month,32.44,1704.42,Bank transfer,no
CUST109911,Female,,35.0,No,Fiber optic,month-to-month,59.35,1954.75,,Yes
CUST108566,,,40.0,Yes,DSL,Two year,71.45,3359.97,,no
CUST109137,Male,,37.0,Yes,No,Month-to-month,40.04,1480.88,Mailed check,Yes
CUST107977,Female,1.0,31.0,Yes,DSL,month-to-month,97.39,3599.7,Credit card,no
CUST108068,male,,69.0,Yes,dsl,One year,69.34,4911.27,Credit card,no
CUST100270,FEMALE,1.0,62.0,,Fiber optic,month-to-month,117.52,8118.78,Mailed check,no
CUST106009,Male,,69.0,,DSL,month-to-month,23.35,1931.9,Mailed check,Yes
CUST104570,Female,1.0,3.0,No,DSL,month-to-month,43.93,152.94,Electronic check,Yes
CUST108177,FEMALE,,2.0,,,month-to-month,53.41,108.02,Electronic check,No
CUST103565,FEMALE,,3.0,,dsl,Month-to-month,57.68,155.02,Electronic check,Yes
CUST102971,Male,0.0,25.0,,dsl,Month-to-month,58.56,1329.79,Mailed check,Yes
CUST106452,FEMALE,1.0,16.0,yes,DSL,One year,30.47,478.49,,No
CUST108943,FEMALE,,68.0,Yes,DSL,Month-to-month,43.17,3158.47,Credit card,Yes
CUST104207,male,1.0,14.0,,DSL,One year,43.37,672.85,Mailed check,Yes
CUST103218,,,47.0,No,,Two year,102.6,5496.92,Electronic check,Yes
CUST101391,Female,0.0,55.0,Yes,Fiber optic,Month-to-month,97.86,6077.64,Electronic check,Yes
CUST103975,male,0.0,5.0,,DSL,Month-to-month,24.88,141.53,Credit card,Yes
CUST104316,Female,,8.0,No,DSL,Month-to-month,113.15,879.99,Bank transfer,yes
CUST106969,Female,0.0,59.0,Yes,DSL,month-to-month,25.05,1638.57,,No
CUST107637,male,0.0,34.0,yes,DSL,Month-to-month,20.45,610.35,Electronic check,no
CUST107742,male,0.0,46.0,No,Fiber optic,One year,20.63,1032.2,Bank transfer,no
CUST100083,Male,1.0,,yes,Fiber optic,One year,53.58,,Bank transfer,Yes
CUST100873,Female,1.0,67.0,Yes,Fiber optic,One year,106.37,7389.66,Bank transfer,No
CUST109799,Female,1.0,16.0,,DSL,Month-to-month,75.73,1261.21,Electronic check,No
CUST109380,male,0.0,23.0,No,No,Two year,77.42,1477.19,Mailed check,no
CUST104557,male,1.0,17.0,,Fiber optic,One year,95.42,1314.27,Electronic check,No
CUST104500,Female,1.0,45.0,No,Fiber optic,Month-to-month,44.84,1965.04,Mailed check,no
CUST104647,,1.0,46.0,Yes,Fiber optic,Two year,79.01,3782.21,Credit card,No
CUST102038,FEMALE,,54.0,yes,Fiber optic,month-to-month,98.82,4541.32,Electronic check,no
CUST109948,Male,0.0,68.0,Yes,,month-to-month,60.86,4616.34,Electronic check,Yes
CUST107189,,0.0,19.0,,dsl,Month-to-month,54.9,1014.28,Credit card,no
CUST102450,male,,53.0,No,,Month-to-month,64.12,2930.62,Bank transfer,Yes
CUST103954,male,1.0,36.0,No,DSL,month-to-month,109.27,3938.39,Electronic check,no
CUST102329,male,1.0,58.0,,DSL,Two year,99.15,5616.3,Electronic check,No
CUST109307,,1.0,70.0,yes,DSL,month-to-month,43.76,3671.19,Bank transfer,no
CUST106242,Female,0.0,27.0,Yes,DSL,One year,50.29,1183.59,Bank transfer,no
CUST109249,Male,,26.0,No,DSL,month-to-month,75.18,1883.71,Mailed check,No
CUST105042,FEMALE,0.0,53.0,Yes,,Two year,105.38,4940.59,Electronic check,Yes
CUST109551,,0.0,2.0,Yes,,month-to-month,92.2,205.53,,No
CUST104746,Female,1.0,20.0,Yes,Fiber optic,Two year,108.05,1884.72,,Yes
CUST109554,,,23.0,,No,One year,56.63,1106.38,Electronic check,Yes
CUST108388,Female,1.0,9.0,,,Two year,75.47,666.62,Credit card,No
CUST107223,male,0.0,9.0,,Fiber optic,Two year,96.1,956.51,Bank transfer,yes
CUST106908,male,0.0,27.0,yes,DSL,Two year,86.1,2628.08,Bank transfer,No
CUST106620,,,43.0,,Fiber optic,Two year,23.41,906.35,,no
CUST102401,male,1.0,47.0,No,dsl,Two year,105.67,4931.44,Electronic check,no
CUST105520,FEMALE,0.0,56.0,yes,DSL,Month-to-month,20.57,996.6,Electronic check,Yes
CUST101216,FEMALE,1.0,0.0,yes,No,month-to-month,49.74,49.5,Mailed check,yes
CUST108869,male,0.0,70.0,No,Fiber optic,month-to-month,33.89,2081.98,Mailed check,no
